"papel","descricao_papel","cotacao","PSL","PSVP","PSR","div_yield","PSA","PSCG","PSEBIT","PSACL","EV_EBIT","EV_EBITDA","margem_EBIT","margem_liq","liq_corrente","ROIC","ROE","liq_2meses","PL","div_bruta_PL","taxa_cresc_RL_5anos"
"CIQU4","CACIQUE",12.49,6.63,1.05,0.413,0,0.515,3.33,4.25,7.55,7.5,5.23,0.0972,0.0622,1.36,0.127,0.1587,0,296175000,0.84,0.1623
"CIQU3","CACIQUE",12.49,6.63,1.05,0.413,0,0.515,3.33,4.25,7.55,7.5,5.23,0.0972,0.0622,1.36,0.127,0.1587,0,296175000,0.84,0.1623
"MRSA3B","MRS LOGÍSTICA S/A",28,6.64,1.26,1.314,0,0.524,13.01,3.5,-1.33,4.9,3.59,0.3754,0.1977,1.27,0.1785,0.1895,3129.71,7515520000,0.8,0.2087
"HAGA3","HAGA",2.38,6.67,-0.55,0.967,0,0.43,0.85,-19.78,-0.48,-2.81,-11.92,-0.0489,0.145,2.34,-0.0744,-0.0828,46649.1,-51269500,-0.4,-0.0148
"ENGI4","ENERGISA",7.23,6.68,1.02,0.514,0.0523,0.224,5.72,2.41,-0.48,5.97,4.74,0.2127,0.1007,1.18,0.1106,0.1526,65721,16229300000,2.06,0.1127
"CSMG3","COPASA MG",24.63,6.69,1.19,1.19,0.1472,0.61,8.48,4.18,-1.92,6.44,4.76,0.285,0.178,1.73,0.161,0.178,40594100,7866590000,0.78,0.103
"CPFE3","CPFL ENERGIA S.A.",32.26,6.77,1.82,0.902,0.0854,0.492,23.07,3.32,-0.99,5.53,4.71,0.2716,0.1338,1.11,0.1652,0.2687,63251400,20423100000,1.4,0.0747
"GOAU4","METALÚRGICA GERDAU",11.04,6.81,0.59,0.172,0.0415,0.136,0.51,1.68,1.66,2.21,1.5,0.1025,0.0753,3,0.0987,0.087,89421800,18902200000,0.66,0.1059
"GOAU3","METALÚRGICA GERDAU",11.09,6.84,0.6,0.173,0.0413,0.137,0.51,1.69,1.67,2.22,1.5,0.1025,0.0753,3,0.0987,0.087,832920,18902200000,0.66,0.1059
"MRSA5B","MRS LOGÍSTICA S/A",29,6.88,1.3,1.361,0.0306,0.543,13.48,3.62,-1.38,5.02,3.68,0.3754,0.1977,1.27,0.1785,0.1895,919.21,7515520000,0.8,0.2087
"COCE5","CIA ENERG CEARA - COELCE",26,6.95,0.4,0.244,0.0371,0.148,-0.88,1.49,-0.35,5.33,3.66,0.1639,0.035,0.55,0.1096,0.0577,2444280,5043900000,1.07,0.0976
"CSUD3","CSU DIGITAL",15.5,6.98,1.4,1.162,0.0701,0.962,18.83,5.29,-24.58,5.27,3.49,0.2198,0.1666,1.23,0.2225,0.2013,663217,461386000,0.17,0.0486
"POMO3","MARCOPOLO",7.15,7.01,2.1,1.018,0.0692,0.905,3.43,6.41,23.04,7.29,6.44,0.1588,0.1474,1.78,0.1992,0.2991,3310650,3874740000,0.74,0.2377
"EEEL4","CEEE",410,7.02,1.55,2.061,0,0.502,4.02,3.85,-1.11,6.56,6.53,0.5352,0.2955,2.28,0.1465,0.2201,0,2544780000,1.38,0.0999
"SBSP3","SABESP",95.96,7.03,1.73,1.844,0.015,0.861,65.84,4.08,-2.18,5.34,4.52,0.4519,0.2623,1.14,0.2227,0.2461,304757000,37909000000,0.63,0.1774
"CEBR5","CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA",16.8,7.03,1.13,3.468,0.0439,0.821,1.8,9.66,1.95,4.26,4.01,0.3591,0.6377,7.93,0.1595,0.1602,40928.5,1075360000,0,-0.2096
"WLMM3","WLM",27,7.05,1.29,0.3,0.0467,0.856,2.28,5.16,3.05,5.71,5.54,0.0582,0.0426,2.55,0.1935,0.1833,1598.57,761138000,0.31,0.3131
"SOJA3","BOA SAFRA",11.78,7.08,1.22,0.924,0.0725,0.557,1.32,8.21,1.65,7.65,7.15,0.1126,0.1712,2.67,0.0919,0.1724,7396620,1305840000,0.29,0.2596
"MRSA6B","MRS LOGÍSTICA S/A",29.99,7.12,1.35,1.407,0.0296,0.562,13.94,3.75,-1.42,5.14,3.77,0.3754,0.1977,1.27,0.1785,0.1895,547.55,7515520000,0.8,0.2087
"ROMI3","ROMI",9.47,7.18,0.74,0.764,0.0811,0.367,1.24,12.35,3.56,19.23,10.63,0.0618,0.1075,1.96,0.0352,0.1025,1922840,1199630000,0.61,0.0711
"EEEL3","CEEE",421.01,7.21,1.59,2.116,0,0.516,4.13,3.95,-1.14,6.67,6.64,0.5352,0.2955,2.28,0.1465,0.2201,0,2544780000,1.38,0.0999
"TRIS3","Trisul",5.57,7.25,0.72,0.858,0.0355,0.376,0.66,8.25,1.27,12.6,10.94,0.104,0.1216,3.86,0.0548,0.1,3009250,1434590000,0.65,0.0888
"SMTO3","SAO MARTINHO",24.68,7.25,1.25,1.077,0.0378,0.387,2.41,7.37,-1.04,14.24,4.4,0.1461,0.1486,2.01,0.0617,0.1723,35508300,6567680000,1.56,0.1544
"PRIO3","PETRORIO",40.2,7.32,1.97,2.542,0.0018,0.828,2.6,5.01,-4.55,6.08,4.63,0.5075,0.3474,5.01,0.2351,0.2694,420687000,18191400000,1.07,0.7231
"ENBR3","EDP ENERGIAS DO BRASIL S/A",24.08,7.34,1.16,0.809,0,0.363,20.34,3.38,-1.01,5.86,4.99,0.239,0.1216,1.06,0.1225,0.1583,0,12050900000,1.12,0.0267
"KEPL3","KEPLER WEBER SA",10.3,7.35,2.45,1.122,0.0929,1.194,3.22,6.12,6.56,5.66,5.01,0.1834,0.1527,2.14,0.3092,0.3338,11008900,754480000,0.42,0.2677
"GRND3","GRENDENE SA",5.39,7.39,1.26,1.922,0.059,1.138,1.96,10.84,1.98,8.34,7.16,0.1774,0.26,7.23,0.1498,0.1707,5109960,3854390000,0.02,0.0816
"CMIN3","CSNMINERACAO",5.28,7.48,3.24,1.686,0.1539,0.84,3.98,5.26,-3.25,4.22,3.49,0.3204,0.2253,1.78,0.3062,0.4327,61373400,8945330000,0.98,-0.026
"JSLG3","JULIO SIMOES",6.73,7.49,1.04,0.221,0.0471,0.151,0.94,1.82,-0.32,7.47,4.84,0.1211,0.0295,1.74,0.1052,0.1384,4629520,1860190000,4.51,0.3269
"GETT3","GETNET BR",2.4,7.55,1.24,1.336,0,0.081,3.13,6.04,3.36,6.86,4.78,0.2213,0.1766,1.03,0.0136,0.1641,0,3618060000,0.34,0
"GETT4","GETNET BR",2.4,7.55,1.24,1.336,0,0.081,3.13,6.04,3.36,6.86,4.78,0.2213,0.1766,1.03,0.0136,0.1641,0,3618060000,0.34,0
"ENGI11","ENERGISA",40.95,7.57,1.16,0.582,0.0462,0.254,6.48,2.73,-0.54,6.29,4.99,0.2127,0.1007,1.18,0.1106,0.1526,130909000,16229300000,2.06,0.1127
"ITSA4","ITAÚSA",10.3,7.58,1.23,13.103,0.0667,0.951,12.74,152.85,-13.84,158.89,55.15,0.0857,1.7563,2.61,0.0068,0.1624,249038000,86463000000,0.15,0.0765
"BEES3","BANESTES S/A",8.38,7.58,1.14,0,0.0783,0,0,0,0,0,0,0,0,0,0,0.1503,106492,2322880000,0,0.1205
"CEBR6","CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA",18.13,7.59,1.22,3.743,0.0448,0.886,1.94,10.42,2.11,5.03,4.72,0.3591,0.6377,7.93,0.1595,0.1602,133521,1075360000,0,-0.2096
"ITSA3","ITAÚSA",10.35,7.61,1.24,13.166,0.0664,0.955,12.81,153.59,-13.91,159.63,55.41,0.0857,1.7563,2.61,0.0068,0.1624,2333380,86463000000,0.15,0.0765
"DPPI4","IPIRANGA DISTRIBUIDORA",38.9,7.62,2.28,-0.665,0,1.718,3.98,87.28,4.46,73.74,73.74,-0.0076,-0.0504,3.14,0.03,0.2997,0,545227000,0.06,0.1514
"SHUL4","SCHULZ",5.8,7.62,1.48,1.067,0.0754,0.825,1.79,8.81,3.62,7.92,6.13,0.1212,0.14,3.18,0.1556,0.1943,2243380,1399880000,0.46,0.179
"COCE3","CIA ENERG CEARA - COELCE",28.51,7.62,0.44,0.267,0.0338,0.162,-0.97,1.63,-0.38,5.47,3.76,0.1639,0.035,0.55,0.1096,0.0577,704.41,5043900000,1.07,0.0976
"CCTU4","COMPANHIA BRASILEIRA DE CARTUCHOS - CBC",37.28,7.65,0.92,0.307,0,0.405,2.29,14.56,-28.32,21.77,21.77,0.021,0.04,1.48,0.0296,0.1207,0,82550000,0.48,0.1254
"EGIE3","	ENGIE BRASIL",39.1,7.67,2.95,2.993,0.065,0.661,207.71,5.91,-1.09,9.41,7.92,0.5063,0.3904,1.02,0.1255,0.3851,52245500,10797400000,2.13,-0.0305
"PLPL3","PLANOEPLANO",12.82,7.7,3.11,1.022,0.0394,1.058,1.58,3.83,4.5,3.68,3.57,0.2671,0.1458,4.42,0.4422,0.4032,11132400,841408000,0.7,0.2806
"SANB3","SANTANDER",11.97,7.72,1.02,0,0.0641,0,0,0,0,0,0,0,0,0,0,0.1315,1310150,88425200000,0,0.0436
"ITUB3","ITAUUNIBANCO",29.54,7.72,1.49,0,0.0796,0,0,0,0,0,0,0,0,0,0,0.1932,15072100,194138000000,0,0.9501
"EKTR3","ELEKTRO ELETRICIDADE E SERVIÇOS S.A.",40.03,7.73,3.77,0.844,0.2448,0.655,47.88,3.55,-1.24,6.43,5.47,0.2376,0.1092,1.05,0.2167,0.4871,0,2059000000,3.51,0.0248
"CPRE3","CPFL RENOVAV",18.23,7.73,2.35,3.034,0,0.961,-11.09,5.1,-2.18,5.21,4.19,0.5947,0.3983,0.62,0.2063,0.3037,0,4608900000,0.23,0.136
"CEBR3","CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA",18.51,7.75,1.24,3.822,0.0399,0.904,1.98,10.64,2.15,5.25,4.93,0.3591,0.6377,7.93,0.1595,0.1602,50503,1075360000,0,-0.2096
"WLMM4","WLM",29.81,7.78,1.43,0.331,0.0466,0.945,2.52,5.7,3.37,6.24,6.06,0.0582,0.0426,2.55,0.1935,0.1833,19935.5,761138000,0.31,0.3131
"BEES4","BANESTES S/A",8.62,7.8,1.17,0,0.0762,0,0,0,0,0,0,0,0,0,0,0.1503,36107.7,2322880000,0,0.1205
"BRSR5","BANRISUL S/A",17.94,7.84,0.72,0,0.0317,0,0,0,0,0,0,0,0,0,0,0.0912,1101.21,10254100000,0,0.0755
"UGPA3","ULTRAPAR PARTICIPAÇÕES SA",18.46,7.86,1.4,0.157,0.0352,0.524,3.51,4.06,-2.64,6.25,5.03,0.0386,0.021,1.57,0.165,0.1782,104578000,14703800000,1.04,0.1197
"BBSE3","BBSEGURIDADE",33.53,7.87,5.47,0,0.0791,3.49,0,6.99,0,0,0,0,0,0,0,0.6951,158112000,12251900000,0,0
"FIGE4","INVESTIMENTOS BEMGE",38.01,7.93,0.53,0,0.0013,0,0,0,0,0,0,0,0,0,0,0.0671,0,168814000,0,0.1977
"FIQE3","UNIFIQUE",3.86,8.03,1.2,1.41,0.055,0.621,5.05,5.8,-3.86,6.04,3.07,0.2431,0.1756,1.62,0.1427,0.149,1448940,1168030000,0.49,0.253
"PFRM3","PROFARMA",6.99,8.05,0.65,0.093,0.0759,0.169,0.82,5.07,6.83,8.08,4.13,0.0183,0.0126,1.41,0.0577,0.0802,1934650,1339100000,0.56,0.1576
"ELET3","ELETROBRÁS",35.5,8.06,0.68,2.151,0.0114,0.293,2.89,8.47,-0.79,12.7,9.08,0.2539,0.2669,2.06,0.0389,0.0838,323121000,121252000000,0.58,0.0478
"WSON33","Wilson Sons",67,8.07,0.98,1.067,0,0.4,13.41,2.42,-0.89,5.08,5.08,0.4414,0.1358,1.26,0.1836,0.1217,0,2148530000,1.21,0.0523
"CMET4","CAEMI",3.91,8.1,5.38,3.068,0,3.136,9.47,5.72,27.2,5.34,5.34,0.5363,0.4303,2.64,0.814,0.664,0,2847970000,0.18,0.3018
"RDTR3","REDENTOR",6.3,8.11,1.37,0,0,1.32,0,-1919.75,0,-1897.05,-219.41,0,0,0,0,0.1695,0,497092000,0,0
"TAEE3","TAESA",11.25,8.11,1.67,2.953,0.1047,0.576,12.45,5.25,-1.15,9.3,9.22,0.5628,0.3639,1.42,0.1166,0.2059,834335,6960480000,1.44,0.0249
"CPLE3","COPEL",8.46,8.13,0.99,1.164,0.0231,0.446,5.48,6.13,-1.56,8.23,6.09,0.1898,0.1461,1.45,0.0882,0.1217,50344500,25493400000,0.64,0.039
"BBDC3","BANCO BRADESCO S.A.",12.13,8.14,0.79,0,0.1131,0,0,0,0,0,0,0,0,0,0,0.0973,86627100,162931000000,0,-0.182
"VULC3","VULCABRAS S/A.",16.17,8.14,2.17,1.514,0.1774,1.46,3.06,8.19,3.59,8,6.73,0.1847,0.1859,2.87,0.2227,0.2661,9778500,2049380000,0.17,0.2784
"BRBI11","BR PARTNERS",15.1,8.14,1.87,4.474,0.0775,0.122,2.1,59.05,2.1,12.18,9.45,0.0758,0.5493,1.06,0.2786,0.2299,4241660,846571000,13.68,-0.5069
"SANB11","SANTANDER",25.37,8.18,1.08,0,0.0635,0,0,0,0,0,0,0,0,0,0,0.1315,73236900,88425200000,0,0.0436
"TAEE11","TAESA",34.08,8.19,1.69,2.982,0.1037,0.582,12.57,5.3,-1.16,9.35,9.27,0.5628,0.3639,1.42,0.1166,0.2059,60042300,6960480000,1.44,0.0249
"TAEE4","TAESA",11.38,8.21,1.69,2.987,0.1035,0.583,12.6,5.31,-1.17,9.36,9.28,0.5628,0.3639,1.42,0.1166,0.2059,1624580,6960480000,1.44,0.0249
"PATI3","PANATLANTICA",27,8.24,0.71,0.322,0.2384,0.363,0.77,6.2,1.32,5.67,4.98,0.0519,0.0391,2.6,0.1117,0.0864,8755.74,907705000,0.54,0.0773
"CSED3","CRUZEIRO EDU",3.64,8.24,0.9,0.53,0.0452,0.275,144.88,3,-0.58,3.82,2.39,0.1765,0.0643,1.01,0.1095,0.1088,1877570,1480580000,0.72,0.1153
"RECV3","PETRORECONCA",16.75,8.31,1.07,1.58,0.1968,0.638,4.96,5.88,-4.34,6.14,3.34,0.2687,0.1903,1.98,0.1404,0.1294,38891900,4574390000,0.38,0.1188
"GGBR3","GERDAU S.A.",19.31,8.31,0.73,0.618,0.0411,0.49,1.84,6.02,6.19,6.58,4.46,0.1027,0.0749,2.98,0.099,0.0873,2070060,55295000000,0.23,0.1059
"HYPE3","HYPERA",20.71,8.36,1.07,1.686,0.0572,0.507,3.33,5.98,-2.7,9.21,8.18,0.2819,0.2006,1.81,0.0984,0.1284,195067000,12214800000,0.84,0.1969
"MILS3","MILLS",10.15,8.37,1.66,1.608,0.047,0.677,3.55,4.68,-2.88,6.56,4.57,0.3437,0.1924,2.15,0.1897,0.1983,11706900,1463110000,1.13,0.2906
"AGRO3","BRASILAGRO",24.06,8.39,1.09,2.008,0.0647,0.641,4.26,8.02,-5.74,11.28,8.73,0.2504,0.2393,2.01,0.089,0.1297,6467610,2269760000,0.52,0.0796
"BOBR4","BOMBRIL SA",2.35,8.4,648.52,0.397,0,0.664,-36.26,3,-1.44,4.28,3.78,0.1324,0.0473,0.97,0.3333,77.215,1222670,944000,400.27,0.1055
"USIM3","USIMINAS",6.13,8.42,0.32,0.294,0.042,0.195,0.62,48.66,1.83,51.94,6.03,0.006,0.0418,3.72,0.0051,0.0382,2370730,23848200000,0.27,0.1156
"AGIN3","Agra Incorp",5.29,8.46,1.23,1.816,0,0.565,1.29,10.92,3.55,14.68,14.68,0.1663,0.2183,2.72,0.0559,0.1456,0,1028210000,0.55,0.4417
"AELP3","AES ELPA",1.93,8.49,-200.57,-0.062,0,5.216,0,-12.58,0,-11.94,-11.98,0.0049,-0.0073,0,0,-23.6383,0,-904000,0,0.0118
"USIM5","USIMINAS",6.2,8.52,0.33,0.297,0.0457,0.197,0.62,49.22,1.85,52.49,6.1,0.006,0.0418,3.72,0.0051,0.0382,95387000,23848200000,0.27,0.1156
"EQPA6","EQTL PARA",8,8.52,3.64,1.647,0.095,1.032,9.1,5.91,-3.03,6.83,5.99,0.2788,0.1933,1.43,0.2341,0.4267,0,4861470000,1.21,0.17
"CPSL3","COPESUL",38.02,8.56,3.49,0.787,0,2.043,7.39,5.79,11.84,5.48,5.48,0.1359,0.092,1.89,0.5715,0.4082,0,1634730000,0.17,0.1621
"GGBR4","GERDAU S.A.",19.94,8.59,0.75,0.639,0.0398,0.506,1.9,6.22,6.39,6.77,4.59,0.1027,0.0749,2.98,0.099,0.0873,257782000,55295000000,0.23,0.1059
"EZTC3","EZTec",14.08,8.63,0.64,2.114,0.0767,0.49,1.2,13.89,2.15,14.69,12.84,0.1522,0.2606,11.59,0.0414,0.0738,35054000,4889260000,0.22,0.0854
"EQPA5","EQTL PARA",8.14,8.67,3.7,1.676,0.0934,1.051,9.26,6.01,-3.08,6.93,6.08,0.2788,0.1933,1.43,0.2341,0.4267,19.38,4861470000,1.21,0.17
"SANB4","SANTANDER",13.45,8.67,1.14,0,0.0627,0,0,0,0,0,0,0,0,0,0,0.1315,1460990,88425200000,0,0.0436
"VAMO3","VAMOS",5.58,8.69,1.16,0.857,0.0584,0.242,1.72,2.34,-0.52,6.62,5.11,0.366,0.0987,1.78,0.1356,0.1335,65925000,5199350000,2.92,0.5092
"TMGC12","TELEMIG CELULAR",550,8.71,1.12,0.8,0,0.77,4.66,12.27,8.22,10.94,10.94,0.0652,0.0918,1.69,0.0873,0.1283,0,1167010000,0.05,0.1049
"TGMA3","Tegma",31.21,8.73,2.31,1.073,0.0868,1.6,4.63,7.14,6.91,6.8,6.25,0.1503,0.1232,2.8,0.2984,0.2644,7181240,892007000,0.19,0.1701
"ACES4","ARCELORMITTAL INOX BRASIL",94.73,8.74,2.27,1.683,0,1.43,6.37,7.16,20.65,6.5,6.5,0.2352,0.1927,2.05,0.269,0.2595,0,3105800000,0.09,0.1334
"RAPT3","RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES",9.21,8.76,0.98,0.271,0.0558,0.218,0.78,2.31,-2.17,5.44,4.35,0.117,0.0549,1.9,0.1213,0.1124,342567,3079520000,1.94,0.2163
"EQPA7","EQTL PARA",8.24,8.78,3.74,1.696,0.0922,1.063,9.37,6.08,-3.12,7,6.14,0.2788,0.1933,1.43,0.2341,0.4267,0,4861470000,1.21,0.17
"EKTR4","ELEKTRO ELETRICIDADE E SERVIÇOS S.A.",45.44,8.78,4.28,0.958,0.2372,0.744,54.35,4.03,-1.41,6.91,5.88,0.2376,0.1092,1.05,0.2167,0.4871,47620.3,2059000000,3.51,0.0248
"ACES3","ARCELORMITTAL INOX BRASIL",95.27,8.79,2.28,1.693,0,1.438,6.4,7.2,20.77,6.54,6.54,0.2352,0.1927,2.05,0.269,0.2595,0,3105800000,0.09,0.1334
"BPAC5","BTGP BANCO",8.79,8.88,1.8,0,0.0298,0,0,0,0,0,0,0,0,0,0,0.2025,44815.2,56270400000,0,0.1446
"CZRS4","Cruzeiro Sul",2.49,8.89,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0334,0,1145670000,0,0.1444
"TTEN3","3TENTOS",14.25,8.92,1.81,0.592,0.0083,0.832,2.86,6.92,5.63,7.24,6.68,0.0855,0.0663,1.73,0.2186,0.203,13057800,3920100000,0.5,0.3732
"AFLU5","AFLUENTE",5.03,8.93,2.14,2.911,0,1.875,9.63,8.32,11.92,7.38,7.05,0.3498,0.3259,3.27,0.3118,0.2393,0,44270000,0,0.0861
"ITUB4","ITAUUNIBANCO",34.3,8.96,1.73,0,0.0685,0,0,0,0,0,0,0,0,0,0,0.1932,802348000,194138000000,0,0.9501
"ALUP4","ALUPAR",9.41,8.98,1.1,2.382,0.0489,0.298,3.07,3.42,-0.74,6.79,6.37,0.6956,0.4521,1.89,0.0993,0.1229,173362,8114360000,1.52,-0.1249
"VIVO3","VIVO PARTICIPAÇÕES",65.79,8.99,2.69,1.366,0,1.175,-29.21,6.21,-4.74,6.65,6.65,0.2201,0.152,0.89,0.2392,0.2988,0,9816290000,0.35,0.1306
"CNFB4","CONFAB",5.99,9.01,1.57,1.511,0,0.872,3.47,8.27,53.95,10.05,7.85,0.1827,0.1677,2.2,0.1201,0.1739,0,1552470000,0.47,-0.1061
"MELK3","MELNICK",3.65,9.05,0.62,0.741,0.0796,0.299,0.57,7.97,0.84,6.18,5.91,0.093,0.1453,2.76,0.0478,0.069,1926030,1206090000,0.29,0.1216
"VULC4","VULCABRAS S/A.",18,9.07,2.41,1.685,0,1.625,3.41,9.12,4,8.93,7.51,0.1847,0.1859,2.87,0.2227,0.2661,0,2049380000,0.17,0.2784
"REDE3","REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.",6.71,9.07,3.45,0.816,0.087,0.475,20.61,3.45,-0.91,6.26,5.18,0.2366,0.1251,1.09,0.1614,0.3801,13863.5,4108030000,3.51,0.1063
"ALUP11","ALUPAR",28.55,9.08,1.12,2.409,0.0483,0.302,3.11,3.46,-0.75,6.83,6.4,0.6956,0.4521,1.89,0.0993,0.1229,24100600,8114360000,1.52,-0.1249
"DIRR3","Direcional Engenharia",29.22,9.11,2.46,1.657,0.0866,0.532,1.66,8.13,-1.72,8.48,7.69,0.2038,0.2084,3.38,0.0798,0.2703,57755900,2058530000,0.86,0.1944
"CPLE6","COPEL",9.49,9.12,1.11,1.306,0.0227,0.501,6.15,6.88,-1.75,8.98,6.65,0.1898,0.1461,1.45,0.0882,0.1217,152146000,25493400000,0.64,0.039
"ELET6","ELETROBRÁS",40.24,9.14,0.77,2.438,0.0453,0.332,3.28,9.6,-0.9,13.84,9.89,0.2539,0.2669,2.06,0.0389,0.0838,50829400,121252000000,0.58,0.0478
"AFLU3","AFLUENTE",5.15,9.15,2.19,2.981,0,1.919,9.86,8.52,12.21,7.57,7.24,0.3498,0.3259,3.27,0.3118,0.2393,0,44270000,0,0.0861
"BBDC4","BANCO BRADESCO S.A.",13.72,9.21,0.9,0,0.11,0,0,0,0,0,0,0,0,0,0,0.0973,559354000,162931000000,0,-0.182
"CSAN3","COSAN SA INDUSTRIA E COMERCIO",11.05,9.22,1.04,0.494,0.041,0.142,1.42,2.49,-0.32,8.97,5.03,0.1982,0.104,1.86,0.0658,0.1122,139546000,19923800000,3.42,0.3419
"MTRE3","MITRE REALTY",3.87,9.3,0.41,0.37,0.0554,0.195,0.4,6.42,0.62,12.69,9.5,0.0576,0.0559,2.48,0.0355,0.0443,2367500,994199000,0.64,0.3013
"INTB3","INTELBRAS",16.69,9.32,1.92,1.181,0.0388,0.919,2.36,10.18,3.81,9.89,8.43,0.116,0.1264,2.05,0.1697,0.2062,26489300,2844150000,0.34,0.1634
"MERC4","MERCANTIL BRASIL",10.19,9.35,0.71,0,0.052,0,0,0,0,0,0,0,0,0,0,0.0757,574.6,259250000,0,-0.0097
"COCE6","CIA ENERG CEARA - COELCE",35,9.36,0.54,0.328,0,0.199,-1.19,2,-0.46,5.84,4.02,0.1639,0.035,0.55,0.1096,0.0577,0,5043900000,1.07,0.0976
"POMO4","MARCOPOLO",9.57,9.38,2.81,1.363,0.0517,1.212,4.59,8.59,30.84,9.46,8.35,0.1588,0.1474,1.78,0.1992,0.2991,82991700,3874740000,0.74,0.2377
"PSSA3","PORTO SEGURO SA",38.77,9.41,1.87,0.704,0.0426,0.542,10.19,0.85,-4.29,0.46,0.46,0.8256,0.0759,1.1,0.8444,0.1984,82805000,13418900000,0,0.1931
"ALUP3","ALUPAR",9.87,9.41,1.16,2.498,0.0466,0.313,3.22,3.59,-0.78,6.96,6.52,0.6956,0.4521,1.89,0.0993,0.1229,66926.1,8114360000,1.52,-0.1249
"MYPK3","IOCHPE-MAXION",11.57,9.42,0.43,0.119,0.0523,0.116,0.66,1.85,-0.55,5.89,3.91,0.0644,0.0201,1.56,0.0892,0.0456,16358900,4141440000,1.5,0.1488
"BMIN4","BANCO MERCANTIL DE INVESTIMENTOS SA",16.1,9.43,0.55,0,0.087,0,0,0,0,0,0,0,0,0,0,0.0585,3629.86,140763000,0,0.2484
"TUPY3","TUPY",21.88,9.44,0.85,0.292,0.0187,0.279,0.79,3.42,-7.75,5.95,4.23,0.0855,0.0307,2.23,0.1193,0.0901,14317300,3708660000,1.22,0.2856
"MRSL4","MARISOL",3.05,9.48,0.91,0.816,0,0.609,2.19,15.08,5.8,16.51,8.83,0.0541,0.0869,2.78,0.0444,0.0963,0,375151000,0.16,0.071
"CPLE11","COPEL",50.12,9.64,1.17,1.379,0,0.529,6.49,7.27,-1.85,9.37,6.93,0.1898,0.1461,1.45,0.0882,0.1217,0,25493400000,0.64,0.039
"BMKS3","MONARK",307.2,9.72,0.69,8.767,0.1278,0.607,0.82,-32.08,0.95,3.26,3.35,-0.2733,0.9016,34.72,-0.0618,0.0709,33747.2,202733000,0.02,-0.0702
"LJQQ3","QUERO-QUERO",2.7,9.74,0.93,0.203,0.06,0.144,0.48,7.61,-1.07,6.42,2.25,0.0267,0.0208,1.73,0.0263,0.0958,15447000,563969000,1.01,0.0902
"ELPL3","AES ELETROPAULO",49.32,9.75,1.79,0.489,0,0.344,-3.2,3.02,-0.6,5.25,4,0.1619,0.0501,0.69,0.1282,0.1836,0,5440950000,1.37,0.0594
"CTWR3","BLUE TREE HOTELS",100,9.76,56.77,0.317,0,1.141,3.79,-10.64,-142.17,-8.91,-8.91,-0.0298,0.0325,1.45,-0.2186,5.8191,0,879000,5.52,0.0494
"VIVO4","VIVO PARTICIPAÇÕES",71.8,9.81,2.93,1.491,0,1.282,-31.87,6.78,-5.17,7.22,7.22,0.2201,0.152,0.89,0.2392,0.2988,0,9816290000,0.35,0.1306
"SOND6","SONDOTECNICA S/A.",47,9.83,1.93,0.662,0.1073,0.965,3.24,3.99,9.63,2.94,2.54,0.1657,0.0676,1.99,0.3307,0.1964,111.91,59832000,0,0.3328
"SOND3","SONDOTECNICA S/A.",47,9.83,1.93,0.662,0.0976,0.965,3.24,3.99,9.63,2.94,2.54,0.1657,0.0676,1.99,0.3307,0.1964,223.81,59832000,0,0.3328
"SOND5","SONDOTECNICA S/A.",47,9.83,1.93,0.662,0.1073,0.965,3.24,3.99,9.63,2.94,2.54,0.1657,0.0676,1.99,0.3307,0.1964,335.76,59832000,0,0.3328
"EVEN3","Even",5.61,9.91,0.6,0.388,0.2058,0.212,0.35,2.48,1.04,3.5,3.46,0.1566,0.1011,3.82,0.1028,0.0609,8592800,1860320000,0.69,0.1289
"TCSL4","TIM PARTICIPAÇÕES S.A.",7.82,9.95,0.83,1.105,0,0.475,8.93,5.69,-2.2,5.61,2.18,0.1944,0.1111,1.34,0.0967,0.0833,0,22847800000,0.14,0.0229
"RAPT4","RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES",10.53,10.02,1.13,0.309,0.0488,0.249,0.9,2.64,-2.48,5.77,4.62,0.117,0.0549,1.9,0.1213,0.1124,28798100,3079520000,1.94,0.2163
"MDIA3","M.DIASBRANCO",24.05,10.05,1.04,0.82,0.0275,0.642,2.24,7.74,6.89,7.77,5.78,0.106,0.0816,2.52,0.1135,0.1034,29055900,7849490000,0.27,0.1075
"EMAE4","EMAE",39.31,10.06,1.26,2.356,0.0746,0.675,1.83,27.51,-17.12,19.8,17.51,0.0856,0.2341,7.38,0.0304,0.1255,137012,1150320000,0,0.0911
"PATI4","PANATLANTICA",33.01,10.07,0.87,0.394,0.2559,0.444,0.94,7.58,1.62,7.05,6.2,0.0519,0.0391,2.6,0.1117,0.0864,1415.05,907705000,0.54,0.0773
"CEAB3","CEA MODAS",11.99,10.09,1.16,0.501,0,0.421,4.19,4.44,-2.47,4.78,2.56,0.1129,0.0496,1.27,0.1449,0.1151,54001800,3180770000,0.45,0.1536
